,record_id,month,year,AverageTemperatureCelsius,AverageTemperatureUncertaintyCelsius,City,country_id,Country,Latitude,Longitude
18312,3820358,6,2001,16.936,0.279,Kiev,UKR,Ukraine,50.63N,31.69E
18313,3820359,7,2001,24.359,0.269,Kiev,UKR,Ukraine,50.63N,31.69E
18314,3820360,8,2001,20.687,0.244,Kiev,UKR,Ukraine,50.63N,31.69E
18315,3820361,9,2001,13.895,0.172,Kiev,UKR,Ukraine,50.63N,31.69E
18316,3820362,10,2001,8.457,0.218,Kiev,UKR,Ukraine,50.63N,31.69E
18317,3820363,11,2001,1.986,0.173,Kiev,UKR,Ukraine,50.63N,31.69E
18318,3820364,12,2001,-8.303,0.285,Kiev,UKR,Ukraine,50.63N,31.69E
18319,3820365,1,2002,-3.575,0.27,Kiev,UKR,Ukraine,50.63N,31.69E
18320,3820366,2,2002,2.928,0.24,Kiev,UKR,Ukraine,50.63N,31.69E
18321,3820367,3,2002,5.122,0.15,Kiev,UKR,Ukraine,50.63N,31.69E
18322,3820368,4,2002,9.333,0.22,Kiev,UKR,Ukraine,50.63N,31.69E
18323,3820369,5,2002,15.728,0.335,Kiev,UKR,Ukraine,50.63N,31.69E
18324,3820370,6,2002,18.596,0.362,Kiev,UKR,Ukraine,50.63N,31.69E
18325,3820371,7,2002,23.92,0.436,Kiev,UKR,Ukraine,50.63N,31.69E
18326,3820372,8,2002,20.01,0.322,Kiev,UKR,Ukraine,50.63N,31.69E
18327,3820373,9,2002,14.142,0.258,Kiev,UKR,Ukraine,50.63N,31.69E
18328,3820374,10,2002,6.501,0.272,Kiev,UKR,Ukraine,50.63N,31.69E
18329,3820375,11,2002,3.184,0.163,Kiev,UKR,Ukraine,50.63N,31.69E
18330,3820376,12,2002,-9.391,0.258,Kiev,UKR,Ukraine,50.63N,31.69E
18331,3820377,1,2003,-4.683,0.184,Kiev,UKR,Ukraine,50.63N,31.69E
18332,3820378,2,2003,-7.41,0.399,Kiev,UKR,Ukraine,50.63N,31.69E
18333,3820379,3,2003,-0.306,0.193,Kiev,UKR,Ukraine,50.63N,31.69E
18334,3820380,4,2003,6.532,0.185,Kiev,UKR,Ukraine,50.63N,31.69E
18335,3820381,5,2003,18.974,0.175,Kiev,UKR,Ukraine,50.63N,31.69E
18336,3820382,6,2003,17.447,0.232,Kiev,UKR,Ukraine,50.63N,31.69E
18337,3820383,7,2003,21.227,0.291,Kiev,UKR,Ukraine,50.63N,31.69E
18338,3820384,8,2003,19.252,0.386,Kiev,UKR,Ukraine,50.63N,31.69E
18339,3820385,9,2003,13.758,0.19,Kiev,UKR,Ukraine,50.63N,31.69E
18340,3820386,10,2003,7.152,0.399,Kiev,UKR,Ukraine,50.63N,31.69E
18341,3820387,11,2003,3.046,0.243,Kiev,UKR,Ukraine,50.63N,31.69E
18342,3820388,12,2003,-1.4,0.185,Kiev,UKR,Ukraine,50.63N,31.69E
18343,3820389,1,2004,-4.292,0.241,Kiev,UKR,Ukraine,50.63N,31.69E
18344,3820390,2,2004,-3.221,0.277,Kiev,UKR,Ukraine,50.63N,31.69E
18345,3820391,3,2004,3.747,0.337,Kiev,UKR,Ukraine,50.63N,31.69E
18346,3820392,4,2004,8.579,0.315,Kiev,UKR,Ukraine,50.63N,31.69E
18347,3820393,5,2004,12.865,0.152,Kiev,UKR,Ukraine,50.63N,31.69E
18348,3820394,6,2004,17.14,0.428,Kiev,UKR,Ukraine,50.63N,31.69E
18349,3820395,7,2004,20.141,0.364,Kiev,UKR,Ukraine,50.63N,31.69E
18351,3820397,9,2004,14.149,0.178,Kiev,UKR,Ukraine,50.63N,31.69E
18352,3820398,10,2004,8.837,0.304,Kiev,UKR,Ukraine,50.63N,31.69E
18353,3820399,11,2004,2.101,0.216,Kiev,UKR,Ukraine,50.63N,31.69E
18354,3820400,12,2004,-0.425,0.187,Kiev,UKR,Ukraine,50.63N,31.69E
18355,3820401,1,2005,-0.981,0.352,Kiev,UKR,Ukraine,50.63N,31.69E
18356,3820402,2,2005,-5.751,0.448,Kiev,UKR,Ukraine,50.63N,31.69E
18357,3820403,3,2005,-2.408,0.207,Kiev,UKR,Ukraine,50.63N,31.69E
18358,3820404,4,2005,10.08,0.2,Kiev,UKR,Ukraine,50.63N,31.69E
18359,3820405,5,2005,16.639,0.17,Kiev,UKR,Ukraine,50.63N,31.69E
18360,3820406,6,2005,17.195,0.219,Kiev,UKR,Ukraine,50.63N,31.69E
18361,3820407,7,2005,20.854,0.318,Kiev,UKR,Ukraine,50.63N,31.69E
18362,3820408,8,2005,20.138,0.219,Kiev,UKR,Ukraine,50.63N,31.69E
18363,3820409,9,2005,15.729,0.249,Kiev,UKR,Ukraine,50.63N,31.69E
18364,3820410,10,2005,8.447,0.281,Kiev,UKR,Ukraine,50.63N,31.69E
18365,3820411,11,2005,2.212,0.201,Kiev,UKR,Ukraine,50.63N,31.69E
18366,3820412,12,2005,-1.505,0.247,Kiev,UKR,Ukraine,50.63N,31.69E
18367,3820413,1,2006,-8.213,0.307,Kiev,UKR,Ukraine,50.63N,31.69E
18368,3820414,2,2006,-7.386,0.293,Kiev,UKR,Ukraine,50.63N,31.69E
18369,3820415,3,2006,-0.7,0.266,Kiev,UKR,Ukraine,50.63N,31.69E
18370,3820416,4,2006,8.971,0.252,Kiev,UKR,Ukraine,50.63N,31.69E
18371,3820417,5,2006,14.274,0.246,Kiev,UKR,Ukraine,50.63N,31.69E
18372,3820418,6,2006,18.549,0.298,Kiev,UKR,Ukraine,50.63N,31.69E
18373,3820419,7,2006,20.397,0.415,Kiev,UKR,Ukraine,50.63N,31.69E
18374,3820420,8,2006,20.048,0.299,Kiev,UKR,Ukraine,50.63N,31.69E
18375,3820421,9,2006,15.046,0.243,Kiev,UKR,Ukraine,50.63N,31.69E
18376,3820422,10,2006,9.041,0.178,Kiev,UKR,Ukraine,50.63N,31.69E
18377,3820423,11,2006,2.767,0.209,Kiev,UKR,Ukraine,50.63N,31.69E
18378,3820424,12,2006,1.82,0.256,Kiev,UKR,Ukraine,50.63N,31.69E
18379,3820425,1,2007,1.049,0.274,Kiev,UKR,Ukraine,50.63N,31.69E
18381,3820427,3,2007,5.711,0.276,Kiev,UKR,Ukraine,50.63N,31.69E
18382,3820428,4,2007,8.041,0.148,Kiev,UKR,Ukraine,50.63N,31.69E
18384,3820430,6,2007,20.24,0.325,Kiev,UKR,Ukraine,50.63N,31.69E
18385,3820431,7,2007,21.202,0.205,Kiev,UKR,Ukraine,50.63N,31.69E
18386,3820432,8,2007,21.693,0.138,Kiev,UKR,Ukraine,50.63N,31.69E
18387,3820433,9,2007,14.563,0.372,Kiev,UKR,Ukraine,50.63N,31.69E
18388,3820434,10,2007,8.901,0.141,Kiev,UKR,Ukraine,50.63N,31.69E
18389,3820435,11,2007,0.195,0.219,Kiev,UKR,Ukraine,50.63N,31.69E
18390,3820436,12,2007,-0.991,0.309,Kiev,UKR,Ukraine,50.63N,31.69E
18391,3820437,1,2008,-3.734,0.234,Kiev,UKR,Ukraine,50.63N,31.69E
18392,3820438,2,2008,-0.182,0.144,Kiev,UKR,Ukraine,50.63N,31.69E
18393,3820439,3,2008,4.437,0.215,Kiev,UKR,Ukraine,50.63N,31.69E
18394,3820440,4,2008,10.658,0.159,Kiev,UKR,Ukraine,50.63N,31.69E
18395,3820441,5,2008,14.028,0.23,Kiev,UKR,Ukraine,50.63N,31.69E
18396,3820442,6,2008,18.342,0.237,Kiev,UKR,Ukraine,50.63N,31.69E
18397,3820443,7,2008,20.71,0.311,Kiev,UKR,Ukraine,50.63N,31.69E
18398,3820444,8,2008,21.134,0.374,Kiev,UKR,Ukraine,50.63N,31.69E
18399,3820445,9,2008,13.505,0.375,Kiev,UKR,Ukraine,50.63N,31.69E
18400,3820446,10,2008,10.141,0.152,Kiev,UKR,Ukraine,50.63N,31.69E
18401,3820447,11,2008,3.106,0.217,Kiev,UKR,Ukraine,50.63N,31.69E
18402,3820448,12,2008,-1.286,0.279,Kiev,UKR,Ukraine,50.63N,31.69E
18403,3820449,1,2009,-4.193,0.235,Kiev,UKR,Ukraine,50.63N,31.69E
18404,3820450,2,2009,-2.059,0.277,Kiev,UKR,Ukraine,50.63N,31.69E
18405,3820451,3,2009,1.961,0.191,Kiev,UKR,Ukraine,50.63N,31.69E
18406,3820452,4,2009,9.818,0.381,Kiev,UKR,Ukraine,50.63N,31.69E
18407,3820453,5,2009,14.762,0.182,Kiev,UKR,Ukraine,50.63N,31.69E
18408,3820454,6,2009,20.276,0.21,Kiev,UKR,Ukraine,50.63N,31.69E
18409,3820455,7,2009,21.232,0.313,Kiev,UKR,Ukraine,50.63N,31.69E
18410,3820456,8,2009,18.49,0.354,Kiev,UKR,Ukraine,50.63N,31.69E
18411,3820457,9,2009,16.364,0.379,Kiev,UKR,Ukraine,50.63N,31.69E
18412,3820458,10,2009,8.462,0.165,Kiev,UKR,Ukraine,50.63N,31.69E
18413,3820459,11,2009,4.499,0.261,Kiev,UKR,Ukraine,50.63N,31.69E
18414,3820460,12,2009,-3.775,0.372,Kiev,UKR,Ukraine,50.63N,31.69E
18415,3820461,1,2010,-9.968,0.385,Kiev,UKR,Ukraine,50.63N,31.69E
18416,3820462,2,2010,-3.733,0.198,Kiev,UKR,Ukraine,50.63N,31.69E
18417,3820463,3,2010,0.253,0.116,Kiev,UKR,Ukraine,50.63N,31.69E
18418,3820464,4,2010,9.812,0.222,Kiev,UKR,Ukraine,50.63N,31.69E
18419,3820465,5,2010,17.395,0.4,Kiev,UKR,Ukraine,50.63N,31.69E
18420,3820466,6,2010,21.732,0.333,Kiev,UKR,Ukraine,50.63N,31.69E
18421,3820467,7,2010,24.593,0.374,Kiev,UKR,Ukraine,50.63N,31.69E
18422,3820468,8,2010,24.154,0.364,Kiev,UKR,Ukraine,50.63N,31.69E
18423,3820469,9,2010,14.604,0.252,Kiev,UKR,Ukraine,50.63N,31.69E
18424,3820470,10,2010,5.711,0.209,Kiev,UKR,Ukraine,50.63N,31.69E
18425,3820471,11,2010,7.38,0.366,Kiev,UKR,Ukraine,50.63N,31.69E
18426,3820472,12,2010,-4.353,0.431,Kiev,UKR,Ukraine,50.63N,31.69E
18427,3820473,1,2011,-4.002,0.347,Kiev,UKR,Ukraine,50.63N,31.69E
18428,3820474,2,2011,-7.264,0.317,Kiev,UKR,Ukraine,50.63N,31.69E
18429,3820475,3,2011,0.291,0.135,Kiev,UKR,Ukraine,50.63N,31.69E
18430,3820476,4,2011,9.267,0.237,Kiev,UKR,Ukraine,50.63N,31.69E
18431,3820477,5,2011,16.413,0.312,Kiev,UKR,Ukraine,50.63N,31.69E
18432,3820478,6,2011,20.571,0.265,Kiev,UKR,Ukraine,50.63N,31.69E
18433,3820479,7,2011,22.082,0.22,Kiev,UKR,Ukraine,50.63N,31.69E
18434,3820480,8,2011,19.289,0.205,Kiev,UKR,Ukraine,50.63N,31.69E
18435,3820481,9,2011,14.869,0.296,Kiev,UKR,Ukraine,50.63N,31.69E
18436,3820482,10,2011,6.93,0.237,Kiev,UKR,Ukraine,50.63N,31.69E
18437,3820483,11,2011,1.816,0.206,Kiev,UKR,Ukraine,50.63N,31.69E
18438,3820484,12,2011,1.494,0.346,Kiev,UKR,Ukraine,50.63N,31.69E
18439,3820485,1,2012,-4.732,0.28,Kiev,UKR,Ukraine,50.63N,31.69E
18440,3820486,2,2012,-10.942,0.35,Kiev,UKR,Ukraine,50.63N,31.69E
18441,3820487,3,2012,1.195,0.327,Kiev,UKR,Ukraine,50.63N,31.69E
18442,3820488,4,2012,11.645,0.294,Kiev,UKR,Ukraine,50.63N,31.69E
18443,3820489,5,2012,18.102,0.311,Kiev,UKR,Ukraine,50.63N,31.69E
18444,3820490,6,2012,19.8,0.265,Kiev,UKR,Ukraine,50.63N,31.69E
18445,3820491,7,2012,23.147,0.35,Kiev,UKR,Ukraine,50.63N,31.69E
18446,3820492,8,2012,20.33,0.443,Kiev,UKR,Ukraine,50.63N,31.69E
18447,3820493,9,2012,15.819,0.311,Kiev,UKR,Ukraine,50.63N,31.69E
18448,3820494,10,2012,9.556,0.274,Kiev,UKR,Ukraine,50.63N,31.69E
18449,3820495,11,2012,4.193,0.235,Kiev,UKR,Ukraine,50.63N,31.69E
18450,3820496,12,2012,-5.338,0.352,Kiev,UKR,Ukraine,50.63N,31.69E
18451,3820497,1,2013,-4.874,0.594,Kiev,UKR,Ukraine,50.63N,31.69E
18452,3820498,2,2013,-0.909,0.425,Kiev,UKR,Ukraine,50.63N,31.69E
18453,3820499,3,2013,-2.042,0.291,Kiev,UKR,Ukraine,50.63N,31.69E
18454,3820500,4,2013,9.827,0.341,Kiev,UKR,Ukraine,50.63N,31.69E
18455,3820501,5,2013,19.0,0.3,Kiev,UKR,Ukraine,50.63N,31.69E
18456,3820502,6,2013,21.222,0.346,Kiev,UKR,Ukraine,50.63N,31.69E
18457,3820503,7,2013,20.483,0.244,Kiev,UKR,Ukraine,50.63N,31.69E
18458,3820504,8,2013,19.944,0.327,Kiev,UKR,Ukraine,50.63N,31.69E
18460,4431779,11,1743,2.84,1.887,Lvov,UKR,Ukraine,50.63N,24.08E
18465,4431784,4,1744,9.297,2.654,Lvov,UKR,Ukraine,50.63N,24.08E
18466,4431785,5,1744,12.22,1.623,Lvov,UKR,Ukraine,50.63N,24.08E
18467,4431786,6,1744,15.547,1.463,Lvov,UKR,Ukraine,50.63N,24.08E
18468,4431787,7,1744,17.687,1.424,Lvov,UKR,Ukraine,50.63N,24.08E
18470,4431789,9,1744,13.166,1.54,Lvov,UKR,Ukraine,50.63N,24.08E
18471,4431790,10,1744,6.701,1.725,Lvov,UKR,Ukraine,50.63N,24.08E
18472,4431791,11,1744,2.594,1.612,Lvov,UKR,Ukraine,50.63N,24.08E
18473,4431792,12,1744,-2.89,1.957,Lvov,UKR,Ukraine,50.63N,24.08E
18474,4431793,1,1745,-6.612,2.037,Lvov,UKR,Ukraine,50.63N,24.08E
18475,4431794,2,1745,-5.173,1.916,Lvov,UKR,Ukraine,50.63N,24.08E
18476,4431795,3,1745,-0.753,1.62,Lvov,UKR,Ukraine,50.63N,24.08E
18477,4431796,4,1745,6.446,1.515,Lvov,UKR,Ukraine,50.63N,24.08E
18534,4431853,1,1750,-2.941,1.973,Lvov,UKR,Ukraine,50.63N,24.08E
18535,4431854,2,1750,-1.219,2.394,Lvov,UKR,Ukraine,50.63N,24.08E
18536,4431855,3,1750,3.114,2.8,Lvov,UKR,Ukraine,50.63N,24.08E
18537,4431856,4,1750,8.187,1.504,Lvov,UKR,Ukraine,50.63N,24.08E
18538,4431857,5,1750,13.068,1.674,Lvov,UKR,Ukraine,50.63N,24.08E
18539,4431858,6,1750,16.831,1.488,Lvov,UKR,Ukraine,50.63N,24.08E
18540,4431859,7,1750,19.622,1.463,Lvov,UKR,Ukraine,50.63N,24.08E
18541,4431860,8,1750,18.153,1.273,Lvov,UKR,Ukraine,50.63N,24.08E
18542,4431861,9,1750,12.618,1.508,Lvov,UKR,Ukraine,50.63N,24.08E
18543,4431862,10,1750,4.57,1.679,Lvov,UKR,Ukraine,50.63N,24.08E
18545,4431864,12,1750,-3.988,2.142,Lvov,UKR,Ukraine,50.63N,24.08E
18546,4431865,1,1751,-5.187,2.227,Lvov,UKR,Ukraine,50.63N,24.08E
18547,4431866,2,1751,-6.817,2.547,Lvov,UKR,Ukraine,50.63N,24.08E
18548,4431867,3,1751,2.7,1.987,Lvov,UKR,Ukraine,50.63N,24.08E
18549,4431868,4,1751,6.909,1.493,Lvov,UKR,Ukraine,50.63N,24.08E
18551,4431870,6,1751,17.221,1.783,Lvov,UKR,Ukraine,50.63N,24.08E
18552,4431871,7,1751,18.975,1.378,Lvov,UKR,Ukraine,50.63N,24.08E
18553,4431872,8,1751,18.27,1.295,Lvov,UKR,Ukraine,50.63N,24.08E
18554,4431873,9,1751,12.426,1.342,Lvov,UKR,Ukraine,50.63N,24.08E
18558,4431877,1,1752,-6.335,2.518,Lvov,UKR,Ukraine,50.63N,24.08E
18560,4431879,3,1752,2.455,1.959,Lvov,UKR,Ukraine,50.63N,24.08E
18561,4431880,4,1752,7.628,2.117,Lvov,UKR,Ukraine,50.63N,24.08E
18567,4431886,10,1752,7.343,1.824,Lvov,UKR,Ukraine,50.63N,24.08E
18568,4431887,11,1752,3.588,1.568,Lvov,UKR,Ukraine,50.63N,24.08E
18569,4431888,12,1752,-1.13,1.772,Lvov,UKR,Ukraine,50.63N,24.08E
18570,4431889,1,1753,-5.861,6.761,Lvov,UKR,Ukraine,50.63N,24.08E
18571,4431890,2,1753,-4.859,2.942,Lvov,UKR,Ukraine,50.63N,24.08E
18572,4431891,3,1753,2.659,3.097,Lvov,UKR,Ukraine,50.63N,24.08E
18573,4431892,4,1753,8.238,5.628,Lvov,UKR,Ukraine,50.63N,24.08E
18574,4431893,5,1753,13.813,2.0,Lvov,UKR,Ukraine,50.63N,24.08E
18575,4431894,6,1753,17.511,2.735,Lvov,UKR,Ukraine,50.63N,24.08E
18576,4431895,7,1753,18.686,1.99,Lvov,UKR,Ukraine,50.63N,24.08E
18577,4431896,8,1753,17.147,6.578,Lvov,UKR,Ukraine,50.63N,24.08E
18578,4431897,9,1753,13.711,1.597,Lvov,UKR,Ukraine,50.63N,24.08E
18579,4431898,10,1753,8.353,2.118,Lvov,UKR,Ukraine,50.63N,24.08E
18580,4431899,11,1753,1.412,3.065,Lvov,UKR,Ukraine,50.63N,24.08E
18581,4431900,12,1753,-6.364,4.07,Lvov,UKR,Ukraine,50.63N,24.08E
18582,4431901,1,1754,-5.851,2.405,Lvov,UKR,Ukraine,50.63N,24.08E
18583,4431902,2,1754,-6.487,4.151,Lvov,UKR,Ukraine,50.63N,24.08E
18584,4431903,3,1754,-0.843,3.251,Lvov,UKR,Ukraine,50.63N,24.08E
18585,4431904,4,1754,8.956,6.525,Lvov,UKR,Ukraine,50.63N,24.08E
18586,4431905,5,1754,14.269,3.277,Lvov,UKR,Ukraine,50.63N,24.08E
18587,4431906,6,1754,17.782,1.372,Lvov,UKR,Ukraine,50.63N,24.08E
18588,4431907,7,1754,17.766,2.627,Lvov,UKR,Ukraine,50.63N,24.08E
18589,4431908,8,1754,16.802,4.281,Lvov,UKR,Ukraine,50.63N,24.08E
18590,4431909,9,1754,12.577,3.106,Lvov,UKR,Ukraine,50.63N,24.08E
18591,4431910,10,1754,8.47,1.94,Lvov,UKR,Ukraine,50.63N,24.08E
18592,4431911,11,1754,2.423,1.706,Lvov,UKR,Ukraine,50.63N,24.08E
18593,4431912,12,1754,-1.841,2.672,Lvov,UKR,Ukraine,50.63N,24.08E
18594,4431913,1,1755,-8.709,4.776,Lvov,UKR,Ukraine,50.63N,24.08E
18595,4431914,2,1755,-8.26,4.269,Lvov,UKR,Ukraine,50.63N,24.08E
18596,4431915,3,1755,0.18,4.206,Lvov,UKR,Ukraine,50.63N,24.08E
18597,4431916,4,1755,9.395,3.713,Lvov,UKR,Ukraine,50.63N,24.08E
18598,4431917,5,1755,14.551,2.574,Lvov,UKR,Ukraine,50.63N,24.08E
18599,4431918,6,1755,19.356,3.311,Lvov,UKR,Ukraine,50.63N,24.08E
18600,4431919,7,1755,19.17,2.064,Lvov,UKR,Ukraine,50.63N,24.08E
18601,4431920,8,1755,16.51,3.032,Lvov,UKR,Ukraine,50.63N,24.08E
18602,4431921,9,1755,12.723,1.436,Lvov,UKR,Ukraine,50.63N,24.08E
18603,4431922,10,1755,7.491,6.839,Lvov,UKR,Ukraine,50.63N,24.08E
18604,4431923,11,1755,2.261,7.037,Lvov,UKR,Ukraine,50.63N,24.08E
18605,4431924,12,1755,-2.545,6.856,Lvov,UKR,Ukraine,50.63N,24.08E
18606,4431925,1,1756,-2.393,5.437,Lvov,UKR,Ukraine,50.63N,24.08E
18607,4431926,2,1756,-0.232,4.328,Lvov,UKR,Ukraine,50.63N,24.08E
18608,4431927,3,1756,1.74,6.532,Lvov,UKR,Ukraine,50.63N,24.08E
18609,4431928,4,1756,7.994,2.439,Lvov,UKR,Ukraine,50.63N,24.08E
18610,4431929,5,1756,13.713,5.423,Lvov,UKR,Ukraine,50.63N,24.08E
18611,4431930,6,1756,19.308,3.421,Lvov,UKR,Ukraine,50.63N,24.08E
18612,4431931,7,1756,19.295,2.144,Lvov,UKR,Ukraine,50.63N,24.08E
18613,4431932,8,1756,16.366,8.656,Lvov,UKR,Ukraine,50.63N,24.08E
18614,4431933,9,1756,14.085,3.317,Lvov,UKR,Ukraine,50.63N,24.08E
18615,4431934,10,1756,7.264,3.439,Lvov,UKR,Ukraine,50.63N,24.08E
18616,4431935,11,1756,0.125,4.202,Lvov,UKR,Ukraine,50.63N,24.08E
18617,4431936,12,1756,-4.507,2.537,Lvov,UKR,Ukraine,50.63N,24.08E
18618,4431937,1,1757,-7.018,3.088,Lvov,UKR,Ukraine,50.63N,24.08E
18619,4431938,2,1757,-1.752,4.404,Lvov,UKR,Ukraine,50.63N,24.08E
18620,4431939,3,1757,1.548,3.777,Lvov,UKR,Ukraine,50.63N,24.08E
18621,4431940,4,1757,9.011,6.125,Lvov,UKR,Ukraine,50.63N,24.08E
18622,4431941,5,1757,13.985,3.576,Lvov,UKR,Ukraine,50.63N,24.08E
18623,4431942,6,1757,20.139,3.724,Lvov,UKR,Ukraine,50.63N,24.08E
18624,4431943,7,1757,22.408,6.032,Lvov,UKR,Ukraine,50.63N,24.08E
18625,4431944,8,1757,18.517,4.223,Lvov,UKR,Ukraine,50.63N,24.08E
18626,4431945,9,1757,13.442,7.686,Lvov,UKR,Ukraine,50.63N,24.08E
18627,4431946,10,1757,3.644,10.359,Lvov,UKR,Ukraine,50.63N,24.08E
18628,4431947,11,1757,1.896,5.035,Lvov,UKR,Ukraine,50.63N,24.08E
18629,4431948,12,1757,-5.238,9.559,Lvov,UKR,Ukraine,50.63N,24.08E
18630,4431949,1,1758,-9.394,2.104,Lvov,UKR,Ukraine,50.63N,24.08E
18631,4431950,2,1758,-5.011,3.107,Lvov,UKR,Ukraine,50.63N,24.08E
18632,4431951,3,1758,0.308,4.226,Lvov,UKR,Ukraine,50.63N,24.08E
18633,4431952,4,1758,6.39,7.154,Lvov,UKR,Ukraine,50.63N,24.08E
18634,4431953,5,1758,13.282,5.111,Lvov,UKR,Ukraine,50.63N,24.08E
18635,4431954,6,1758,17.388,5.07,Lvov,UKR,Ukraine,50.63N,24.08E
18636,4431955,7,1758,17.63,7.868,Lvov,UKR,Ukraine,50.63N,24.08E
18637,4431956,8,1758,16.663,6.237,Lvov,UKR,Ukraine,50.63N,24.08E
18638,4431957,9,1758,11.212,2.964,Lvov,UKR,Ukraine,50.63N,24.08E
18639,4431958,10,1758,4.074,10.643,Lvov,UKR,Ukraine,50.63N,24.08E
18640,4431959,11,1758,1.966,8.517,Lvov,UKR,Ukraine,50.63N,24.08E
18641,4431960,12,1758,-2.967,5.729,Lvov,UKR,Ukraine,50.63N,24.08E
18642,4431961,1,1759,-2.064,6.479,Lvov,UKR,Ukraine,50.63N,24.08E
18643,4431962,2,1759,-1.69,7.356,Lvov,UKR,Ukraine,50.63N,24.08E
18644,4431963,3,1759,1.569,3.563,Lvov,UKR,Ukraine,50.63N,24.08E
18645,4431964,4,1759,6.575,5.31,Lvov,UKR,Ukraine,50.63N,24.08E
18646,4431965,5,1759,11.801,3.036,Lvov,UKR,Ukraine,50.63N,24.08E
18647,4431966,6,1759,18.028,5.785,Lvov,UKR,Ukraine,50.63N,24.08E
18648,4431967,7,1759,18.945,4.387,Lvov,UKR,Ukraine,50.63N,24.08E
18649,4431968,8,1759,18.62,6.507,Lvov,UKR,Ukraine,50.63N,24.08E
18650,4431969,9,1759,13.352,6.14,Lvov,UKR,Ukraine,50.63N,24.08E
18651,4431970,10,1759,7.266,4.352,Lvov,UKR,Ukraine,50.63N,24.08E
18652,4431971,11,1759,-0.66,5.73,Lvov,UKR,Ukraine,50.63N,24.08E
18653,4431972,12,1759,-7.213,8.877,Lvov,UKR,Ukraine,50.63N,24.08E
18654,4431973,1,1760,-8.411,4.153,Lvov,UKR,Ukraine,50.63N,24.08E
18655,4431974,2,1760,-4.423,3.274,Lvov,UKR,Ukraine,50.63N,24.08E
18656,4431975,3,1760,-1.321,9.143,Lvov,UKR,Ukraine,50.63N,24.08E
18657,4431976,4,1760,6.772,5.534,Lvov,UKR,Ukraine,50.63N,24.08E
18658,4431977,5,1760,13.32,3.692,Lvov,UKR,Ukraine,50.63N,24.08E
18659,4431978,6,1760,17.039,2.481,Lvov,UKR,Ukraine,50.63N,24.08E
18660,4431979,7,1760,18.049,4.139,Lvov,UKR,Ukraine,50.63N,24.08E
18661,4431980,8,1760,17.495,7.632,Lvov,UKR,Ukraine,50.63N,24.08E
18662,4431981,9,1760,14.137,5.154,Lvov,UKR,Ukraine,50.63N,24.08E
18663,4431982,10,1760,6.683,4.83,Lvov,UKR,Ukraine,50.63N,24.08E
18664,4431983,11,1760,1.632,3.35,Lvov,UKR,Ukraine,50.63N,24.08E
18665,4431984,12,1760,-2.179,3.08,Lvov,UKR,Ukraine,50.63N,24.08E
18666,4431985,1,1761,-5.706,6.41,Lvov,UKR,Ukraine,50.63N,24.08E
18667,4431986,2,1761,-2.804,3.854,Lvov,UKR,Ukraine,50.63N,24.08E
18668,4431987,3,1761,3.332,1.848,Lvov,UKR,Ukraine,50.63N,24.08E
18669,4431988,4,1761,6.733,3.879,Lvov,UKR,Ukraine,50.63N,24.08E
18670,4431989,5,1761,15.115,4.62,Lvov,UKR,Ukraine,50.63N,24.08E
18671,4431990,6,1761,19.748,2.251,Lvov,UKR,Ukraine,50.63N,24.08E
18672,4431991,7,1761,20.187,6.061,Lvov,UKR,Ukraine,50.63N,24.08E
18673,4431992,8,1761,19.012,3.568,Lvov,UKR,Ukraine,50.63N,24.08E
18674,4431993,9,1761,15.013,4.193,Lvov,UKR,Ukraine,50.63N,24.08E
18675,4431994,10,1761,5.581,4.799,Lvov,UKR,Ukraine,50.63N,24.08E
18676,4431995,11,1761,1.257,2.372,Lvov,UKR,Ukraine,50.63N,24.08E
18677,4431996,12,1761,-6.805,2.273,Lvov,UKR,Ukraine,50.63N,24.08E
18678,4431997,1,1762,-1.833,2.868,Lvov,UKR,Ukraine,50.63N,24.08E
18679,4431998,2,1762,-2.053,7.953,Lvov,UKR,Ukraine,50.63N,24.08E
18680,4431999,3,1762,-1.021,4.215,Lvov,UKR,Ukraine,50.63N,24.08E
18681,4432000,4,1762,9.101,3.644,Lvov,UKR,Ukraine,50.63N,24.08E
18682,4432001,5,1762,13.545,5.823,Lvov,UKR,Ukraine,50.63N,24.08E
18683,4432002,6,1762,18.369,6.251,Lvov,UKR,Ukraine,50.63N,24.08E
18684,4432003,7,1762,18.757,2.817,Lvov,UKR,Ukraine,50.63N,24.08E
18685,4432004,8,1762,16.246,2.437,Lvov,UKR,Ukraine,50.63N,24.08E
18686,4432005,9,1762,12.223,7.355,Lvov,UKR,Ukraine,50.63N,24.08E
18687,4432006,10,1762,4.675,3.84,Lvov,UKR,Ukraine,50.63N,24.08E
18688,4432007,11,1762,2.462,2.398,Lvov,UKR,Ukraine,50.63N,24.08E
18689,4432008,12,1762,-4.741,5.056,Lvov,UKR,Ukraine,50.63N,24.08E
18690,4432009,1,1763,-7.699,6.04,Lvov,UKR,Ukraine,50.63N,24.08E
18691,4432010,2,1763,-2.872,4.065,Lvov,UKR,Ukraine,50.63N,24.08E
18692,4432011,3,1763,-1.55,6.536,Lvov,UKR,Ukraine,50.63N,24.08E
18693,4432012,4,1763,6.58,2.123,Lvov,UKR,Ukraine,50.63N,24.08E
18694,4432013,5,1763,12.963,3.045,Lvov,UKR,Ukraine,50.63N,24.08E
